"_loan_id","_pdate","_od","_pr","_ost_pre","_ost_aft"
"86cf2c4d54674cb511e7c60e345f922b","2019-12-03","149739.00","24461.00","632624.000","482885.000"
"86cf2c4d54674cb511e7c60e345f922b","2020-01-03","154241.00","19959.00","482885.000","328644.000"
"86cf2c4d54674cb511e7c60e345f922b","2020-02-03","160616.00","13584.00","328644.000","168028.000"
"86cf2c4d54674cb511e7c60e345f922b","2020-03-03","168028.00","6497.00","168028.000","0.000"
"88c12c4d54674cb511e839833bcca550","2018-05-08","0.00","244444.00","5000000.000","5000000.000"
"88c12c4d54674cb511e839833bcca550","2018-06-06","0.00","221528.00","5000000.000","5000000.000"
"88c12c4d54674cb511e839833bcca550","2018-07-09","0.00","252083.00","5000000.000","5000000.000"
"88c12c4d54674cb511e839833bcca550","2018-08-06","0.00","213889.00","5000000.000","5000000.000"
"88c12c4d54674cb511e839833bcca550","2018-09-06","0.00","236806.00","5000000.000","5000000.000"
"88c12c4d54674cb511e839833bcca550","2018-10-08","0.00","244444.00","5000000.000","5000000.000"
"88c12c4d54674cb511e839833bcca550","2018-11-06","331472.00","221528.00","5000000.000","4668528.000"
"88c12c4d54674cb511e839833bcca550","2018-12-06","339026.00","213974.00","4668528.000","4329502.000"
"88c12c4d54674cb511e839833bcca550","2019-01-08","334721.00","218279.00","4329502.000","3994781.000"
"88c12c4d54674cb511e839833bcca550","2019-02-06","376009.00","176991.00","3994781.000","3618772.000"
"88c12c4d54674cb511e839833bcca550","2019-03-06","398197.00","154803.00","3618772.000","3220575.000"
"88c12c4d54674cb511e839833bcca550","2019-04-08","390629.00","162371.00","3220575.000","2829946.000"
"88c12c4d54674cb511e839833bcca550","2019-05-06","431941.00","121059.00","2829946.000","2398005.000"
"88c12c4d54674cb511e839833bcca550","2019-06-06","439428.00","113572.00","2398005.000","1958577.000"
"88c12c4d54674cb511e839833bcca550","2019-07-09","454255.00","98745.00","1958577.000","1504322.000"
"88c12c4d54674cb511e839833bcca550","2019-08-06","488648.00","64352.00","1504322.000","1015674.000"
"88c12c4d54674cb511e839833bcca550","2019-09-06","504897.00","48103.00","1015674.000","510777.000"
"88c12c4d54674cb511e839833bcca550","2019-10-07","510777.00","24191.00","510777.000","0.000"
"892590fba666762811e74030b645ccde","2017-03-27","144011.00","414944.00","9700000.000","9555989.000"
"892590fba666762811e74030b645ccde","2017-04-27","106373.00","452582.00","9555989.000","9449616.000"
"892590fba666762811e74030b645ccde","2017-05-29","96974.00","461981.00","9449616.000","9352642.000"
"892590fba666762811e74030b645ccde","2017-06-27","144581.00","414374.00","9352642.000","9208061.000"
"892590fba666762811e74030b645ccde","2017-07-27","136919.00","422036.00","9208061.000","9071142.000"
"892590fba666762811e74030b645ccde","2017-08-28","115477.00","443478.00","9071142.000","8955665.000"
"892590fba666762811e74030b645ccde","2017-09-27","148487.00","410468.00","8955665.000","8807178.000"
"892590fba666762811e74030b645ccde","2017-10-27","155293.00","403662.00","8807178.000","8651885.000"
"892590fba666762811e74030b645ccde","2017-11-27","149192.00","409763.00","8651885.000","8502693.000"
"892590fba666762811e74030b645ccde","2017-12-27","169248.00","389707.00","8502693.000","8333445.000"
"892590fba666762811e74030b645ccde","2018-01-29","138810.00","420145.00","8333445.000","8194635.000"
"892590fba666762811e74030b645ccde","2018-02-27","195887.00","363068.00","8194635.000","7998748.000"
"892590fba666762811e74030b645ccde","2018-03-27","216786.00","342169.00","7998748.000","7781962.000"
"892590fba666762811e74030b645ccde","2018-04-27","190393.00","368562.00","7781962.000","7591569.000"
"892590fba666762811e74030b645ccde","2018-05-28","199410.00","359545.00","7591569.000","7392159.000"
"892590fba666762811e74030b645ccde","2018-06-27","220148.00","338807.00","7392159.000","7172011.000"
"892590fba666762811e74030b645ccde","2018-07-27","230238.00","328717.00","7172011.000","6941773.000"
"892590fba666762811e74030b645ccde","2018-08-27","230185.00","328770.00","6941773.000","6711588.000"
"892590fba666762811e74030b645ccde","2018-09-27","241087.00","317868.00","6711588.000","6470501.000"
"892590fba666762811e74030b645ccde","2018-10-29","242619.00","316336.00","6470501.000","6227882.000"
"892590fba666762811e74030b645ccde","2018-11-27","283025.00","275930.00","6227882.000","5944857.000"
"892590fba666762811e74030b645ccde","2018-12-27","286482.00","272473.00","5944857.000","5658375.000"
"892590fba666762811e74030b645ccde","2019-01-28","282323.00","276632.00","5658375.000","5376052.000"
"892590fba666762811e74030b645ccde","2019-02-27","312553.00","246402.00","5376052.000","5063499.000"
"892590fba666762811e74030b645ccde","2019-03-27","342350.00","216605.00","5063499.000","4721149.000"
"892590fba666762811e74030b645ccde","2019-04-29","320930.00","238025.00","4721149.000","4400219.000"
"892590fba666762811e74030b645ccde","2019-05-27","370723.00","188232.00","4400219.000","4029496.000"
"892590fba666762811e74030b645ccde","2019-06-27","368114.00","190841.00","4029496.000","3661382.000"
"892590fba666762811e74030b645ccde","2019-07-29","379954.00","179001.00","3661382.000","3281428.000"
"892590fba666762811e74030b645ccde","2019-08-27","413570.00","145385.00","3281428.000","2867858.000"
"892590fba666762811e74030b645ccde","2019-09-27","423130.00","135825.00","2867858.000","2444728.000"
"892590fba666762811e74030b645ccde","2019-10-28","443170.00","115785.00","2444728.000","2001558.000"
"892590fba666762811e74030b645ccde","2019-11-27","467217.00","91738.00","2001558.000","1534341.000"
"892590fba666762811e74030b645ccde","2019-12-27","488631.00","70324.00","1534341.000","1045710.000"
"892590fba666762811e74030b645ccde","2020-01-27","509429.00","49526.00","1045710.000","536281.000"
"892590fba666762811e74030b645ccde","2020-02-24","536281.00","22941.00","536281.000","0.000"
"892590fba666762811e74030b645ccea","2017-04-03","0.00","289333.00","7000000.000","7000000.000"
"892590fba666762811e74030b645ccea","2017-05-03","0.00","280000.00","7000000.000","7000000.000"
"892590fba666762811e74030b645ccea","2017-06-05","0.00","308000.00","7000000.000","7000000.000"
"892590fba666762811e74030b645ccea","2017-07-03","0.00","261333.00","7000000.000","7000000.000"
"892590fba666762811e74030b645ccea","2017-08-03","0.00","289333.00","7000000.000","7000000.000"
"892590fba666762811e74030b645ccea","2017-09-04","0.00","298667.00","7000000.000","7000000.000"
"892590fba666762811e74030b645ccea","2017-10-03","1064666.00","270667.00","7000000.000","5935334.000"
"892590fba666762811e74030b645ccea","2017-11-03","1090006.00","245327.00","5935334.000","4845328.000"
"892590fba666762811e74030b645ccea","2017-12-04","1135059.00","200274.00","4845328.000","3710269.000"
"892590fba666762811e74030b645ccea","2018-01-03","1186922.00","148411.00","3710269.000","2523347.000"
"892590fba666762811e74030b645ccea","2018-02-05","1224306.00","111027.00","2523347.000","1299041.000"
"892590fba666762811e74030b645ccea","2018-03-02","1299041.00","43301.00","1299041.000","0.000"
"892590fba666762811e74030b645ccf1","2017-04-03","0.00","34133.00","1600000.000","1600000.000"
"892590fba666762811e74030b645ccf1","2017-05-03","0.00","64000.00","1600000.000","1600000.000"
"892590fba666762811e74030b645ccf1","2017-06-05","0.00","70400.00","1600000.000","1600000.000"
"892590fba666762811e74030b645ccf1","2017-07-03","0.00","59733.00","1600000.000","1600000.000"
"892590fba666762811e74030b645ccf1","2017-08-03","0.00","66133.00","1600000.000","1600000.000"
"892590fba666762811e74030b645ccf1","2017-09-04","0.00","68267.00","1600000.000","1600000.000"
"892590fba666762811e74030b645ccf1","2017-10-03","243352.00","61867.00","1600000.000","1356648.000"
"892590fba666762811e74030b645ccf1","2017-11-03","249144.00","56075.00","1356648.000","1107504.000"
"892590fba666762811e74030b645ccf1","2017-12-04","259442.00","45777.00","1107504.000","848062.000"
"892590fba666762811e74030b645ccf1","2018-01-03","271297.00","33922.00","848062.000","576765.000"
"892590fba666762811e74030b645ccf1","2018-02-05","279841.00","25378.00","576765.000","296924.000"
"892590fba666762811e74030b645ccf1","2018-03-02","296924.00","9897.00","296924.000","0.000"
"892590fba666762811e74030b645ccfd","2017-05-02","0.00","607467.00","13400000.000","13400000.000"
"892590fba666762811e74030b645ccfd","2017-05-29","0.00","482400.00","13400000.000","13400000.000"
"892590fba666762811e74030b645ccfd","2017-06-29","0.00","553867.00","13400000.000","13400000.000"
"892590fba666762811e74030b645ccfd","2017-07-31","1230473.00","571733.00","13400000.000","12169527.000"
"892590fba666762811e74030b645ccfd","2017-08-29","1331651.00","470555.00","12169527.000","10837876.000"
"892590fba666762811e74030b645ccfd","2017-09-29","1354240.00","447966.00","10837876.000","9483636.000"
"892590fba666762811e74030b645ccfd","2017-10-30","1410216.00","391990.00","9483636.000","8073420.000"
"892590fba666762811e74030b645ccfd","2017-11-29","1479269.00","322937.00","8073420.000","6594151.000"
"892590fba666762811e74030b645ccfd","2017-12-29","1538440.00","263766.00","6594151.000","5055711.000"
"892590fba666762811e74030b645ccfd","2018-01-29","1593237.00","208969.00","5055711.000","3462474.000"
"892590fba666762811e74030b645ccfd","2018-02-28","1663707.00","138499.00","3462474.000","1798767.000"
"892590fba666762811e74030b645ccfd","2018-03-28","1798767.00","69552.00","1798767.000","0.000"
"892590fba666762811e74030b645cd05","2017-05-22","0.00","149333.00","3500000.000","3500000.000"
"892590fba666762811e74030b645cd05","2017-06-20","0.00","135333.00","3500000.000","3500000.000"
"892590fba666762811e74030b645cd05","2017-07-20","0.00","140000.00","3500000.000","3500000.000"
"892590fba666762811e74030b645cd05","2017-08-21","0.00","149333.00","3500000.000","3500000.000"
"892590fba666762811e74030b645cd05","2017-09-20","0.00","140000.00","3500000.000","3500000.000"
"892590fba666762811e74030b645cd05","2017-10-20","0.00","140000.00","3500000.000","3500000.000"
"892590fba666762811e74030b645cd05","2017-11-20","523000.00","144667.00","3500000.000","2977000.000"
"892590fba666762811e74030b645cd05","2017-12-20","548587.00","119080.00","2977000.000","2428413.000"
"892590fba666762811e74030b645cd05","2018-01-22","560817.00","106850.00","2428413.000","1867596.000"
"892590fba666762811e74030b645cd05","2018-02-20","595453.00","72214.00","1867596.000","1272143.000"
"892590fba666762811e74030b645cd05","2018-03-20","620174.00","47493.00","1272143.000","651969.000"
"892590fba666762811e74030b645cd05","2018-04-20","651969.00","26948.00","651969.000","0.000"
"892590fba666762811e741eaca72fb89","2017-05-04","0.00","13000.00","600000.000","600000.000"
"892590fba666762811e741eaca72fb89","2017-06-05","0.00","13867.00","600000.000","600000.000"
"892590fba666762811e741eaca72fb89","2017-07-04","0.00","12567.00","600000.000","600000.000"
"892590fba666762811e741eaca72fb89","2017-08-04","0.00","13433.00","600000.000","600000.000"
"892590fba666762811e741eaca72fb89","2017-09-04","0.00","13433.00","600000.000","600000.000"
"892590fba666762811e741eaca72fb89","2017-10-04","0.00","13000.00","600000.000","600000.000"
"892590fba666762811e741eaca72fb89","2017-11-06","7720.00","14300.00","600000.000","592280.000"
"892590fba666762811e741eaca72fb89","2017-12-04","10043.00","11977.00","592280.000","582237.000"
"892590fba666762811e741eaca72fb89","2018-01-04","8984.00","13036.00","582237.000","573253.000"
"892590fba666762811e741eaca72fb89","2018-02-05","8771.00","13249.00","573253.000","564482.000"
"892590fba666762811e741eaca72fb89","2018-03-05","10605.00","11415.00","564482.000","553877.000"
"892590fba666762811e741eaca72fb89","2018-04-04","10019.00","12001.00","553877.000","543858.000"
"892590fba666762811e741eaca72fb89","2018-05-04","10236.00","11784.00","543858.000","533622.000"
"892590fba666762811e741eaca72fb89","2018-06-04","10073.00","11947.00","533622.000","523549.000"
"892590fba666762811e741eaca72fb89","2018-07-04","10676.00","11344.00","523549.000","512873.000"
"892590fba666762811e741eaca72fb89","2018-08-06","9797.00","12223.00","512873.000","503076.000"
"892590fba666762811e741eaca72fb89","2018-09-04","11483.00","10537.00","503076.000","491593.000"
"892590fba666762811e741eaca72fb89","2018-10-04","11369.00","10651.00","491593.000","480224.000"
"892590fba666762811e741eaca72fb89","2018-11-05","10922.00","11098.00","480224.000","469302.000"
"892590fba666762811e741eaca72fb89","2018-12-04","12191.00","9829.00","469302.000","457111.000"
"892590fba666762811e741eaca72fb89","2019-01-04","11786.00","10234.00","457111.000","445325.000"
"892590fba666762811e741eaca72fb89","2019-02-04","12050.00","9970.00","445325.000","433275.000"
"892590fba666762811e741eaca72fb89","2019-03-04","13258.00","8762.00","433275.000","420017.000"
"892590fba666762811e741eaca72fb89","2019-04-04","12616.00","9404.00","420017.000","407401.000"
"892590fba666762811e741eaca72fb89","2019-05-06","12605.00","9415.00","407401.000","394796.000"
"892590fba666762811e741eaca72fb89","2019-06-04","13751.00","8269.00","394796.000","381045.000"
"892590fba666762811e741eaca72fb89","2019-07-04","13764.00","8256.00","381045.000","367281.000"
"892590fba666762811e741eaca72fb89","2019-08-05","13532.00","8488.00","367281.000","353749.000"
"892590fba666762811e741eaca72fb89","2019-09-04","14355.00","7665.00","353749.000","339394.000"
"892590fba666762811e741eaca72fb89","2019-10-04","14666.00","7354.00","339394.000","324728.000"
"892590fba666762811e741eaca72fb89","2019-11-04","14750.00","7270.00","324728.000","309978.000"
"892590fba666762811e741eaca72fb89","2019-12-04","15304.00","6716.00","309978.000","294674.000"
"892590fba666762811e741eaca72fb89","2020-01-06","14997.00","7023.00","294674.000","279677.000"
"892590fba666762811e741eaca72fb89","2020-02-04","16162.00","5858.00","279677.000","263515.000"
"892590fba666762811e741eaca72fb89","2020-03-04","16501.00","5519.00","263515.000","247014.000"
"892590fba666762811e741eaca72fb89","2020-04-06","16133.00","5887.00","247014.000","230881.000"
"892590fba666762811e741eaca72fb89","2020-05-04","17351.00","4669.00","230881.000","213530.000"
"892590fba666762811e741eaca72fb89","2020-06-04","17239.00","4781.00","213530.000","196291.000"
"892590fba666762811e741eaca72fb89","2020-07-07","17342.00","4678.00","196291.000","178949.000"
"892590fba666762811e741eaca72fb89","2020-08-04","18401.00","3619.00","178949.000","160548.000"
"892590fba666762811e741eaca72fb89","2020-09-04","18426.00","3594.00","160548.000","142122.000"
"892590fba666762811e741eaca72fb89","2020-10-05","18838.00","3182.00","142122.000","123284.000"
"892590fba666762811e741eaca72fb89","2020-11-04","19349.00","2671.00","123284.000","103935.000"
"892590fba666762811e741eaca72fb89","2020-12-04","19768.00","2252.00","103935.000","84167.000"
"892590fba666762811e741eaca72fb89","2021-01-04","20136.00","1884.00","84167.000","64031.000"
"892590fba666762811e741eaca72fb89","2021-02-04","20586.00","1434.00","64031.000","43445.000"
"892590fba666762811e741eaca72fb89","2021-03-04","21141.00","879.00","43445.000","22304.000"
"892590fba666762811e741eaca72fb89","2021-04-05","22304.00","467.00","22304.000","0.000"
"892590fba666762811e741eaca72fb95","2017-06-26","0.00","254283.00","7300000.000","7300000.000"
"892590fba666762811e741eaca72fb95","2017-07-24","0.00","215756.00","7300000.000","7300000.000"
"892590fba666762811e741eaca72fb95","2017-08-24","7300000.00","238872.00","7300000.000","0.000"
"892590fba666762811e74775cafcdda0","2017-07-03","0.00","186000.00","4500000.000","4500000.000"
"892590fba666762811e74775cafcdda0","2017-08-02","0.00","180000.00","4500000.000","4500000.000"
"892590fba666762811e74775cafcdda0","2017-09-04","0.00","198000.00","4500000.000","4500000.000"
"892590fba666762811e74775cafcdda0","2017-10-02","0.00","168000.00","4500000.000","4500000.000"
"892590fba666762811e74775cafcdda0","2017-11-02","0.00","186000.00","4500000.000","4500000.000"
"892590fba666762811e74775cafcdda0","2017-12-04","0.00","192000.00","4500000.000","4500000.000"
"892590fba666762811e74775cafcdda0","2018-01-03","678429.00","180000.00","4500000.000","3821571.000"
"892590fba666762811e74775cafcdda0","2018-02-02","705566.00","152863.00","3821571.000","3116005.000"
"892590fba666762811e74775cafcdda0","2018-03-02","742098.00","116331.00","3116005.000","2373907.000"
"892590fba666762811e74775cafcdda0","2018-04-02","760308.00","98121.00","2373907.000","1613599.000"
"892590fba666762811e74775cafcdda0","2018-05-02","793885.00","64544.00","1613599.000","819714.000"
"892590fba666762811e74775cafcdda0","2018-06-01","819714.00","32789.00","819714.000","0.000"
"892590fba666762811e74aa24833ec00","2017-07-03","0.00","117111.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2017-08-02","0.00","113333.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2017-09-04","0.00","124667.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2017-10-02","0.00","105778.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2017-11-02","0.00","117111.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2017-12-04","0.00","120889.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-01-03","0.00","113333.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-02-02","0.00","113333.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-03-02","0.00","105778.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-04-02","0.00","117111.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-05-02","0.00","113333.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-06-04","0.00","124667.00","8000000.000","8000000.000"
"892590fba666762811e74aa24833ec00","2018-07-02","179444.00","105778.00","8000000.000","7820556.000"
"892590fba666762811e74aa24833ec00","2018-08-02","170738.00","114484.00","7820556.000","7649818.000"
"892590fba666762811e74aa24833ec00","2018-09-03","169625.00","115597.00","7649818.000","7480193.000"
"892590fba666762811e74aa24833ec00","2018-10-02","182785.00","102437.00","7480193.000","7297408.000"
"892590fba666762811e74aa24833ec00","2018-11-02","178396.00","106826.00","7297408.000","7119012.000"
"892590fba666762811e74aa24833ec00","2018-12-03","181008.00","104214.00","7119012.000","6938004.000"
"892590fba666762811e74aa24833ec00","2019-01-03","183657.00","101565.00","6938004.000","6754347.000"
